stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
1770138535,217170413,0.8251500394493878,0.26466114470108765,1.2330996777300534,-0.016785563648646636,-0.5261388242056088,0.005813404872980802,0.8502131420063558
1770138535,249278765,0.8045086078729932,0.26549842488932224,1.2354978342371838,-0.016112908001835353,-0.5375730095444844,0.006513044097646212,0.8430380856530695
1770138535,281113022,0.7827051354852632,0.2649197853780003,1.2346197126732295,-0.01629588331219931,-0.5484797527707099,0.006686631997934031,0.8359782855673827
1770138535,485244952,0.7574310623761026,0.26289070992900115,1.2299234030159676,-0.01751229094344882,-0.5604430160302607,0.006346227340942284,0.8279834967240315
1770138535,517071858,0.7253189213827486,0.2596122089142593,1.2206256758442011,-0.01980454715198515,-0.5753285416366978,0.00562318771181069,0.8176632735119349
1770138535,617259177,0.6831856712991653,0.2552331083984267,1.2054769664268057,-0.023375644275798527,-0.6072677218774695,0.004547990227044051,0.7941402955431329
1770138536,953083780,0.6349287861465389,0.25039531678619786,1.1841035043859989,-0.02773441871247494,-0.6537225005689317,0.003549016977091844,0.756217626577879
1770138537,57199633,0.584061497215495,0.24628675336912234,1.1584107038222369,-0.031778692261326076,-0.7001396252525804,0.0035277979701121213,0.7132896848481818
1770138538,661130007,0.5324101327144631,0.24349564662944503,1.129802872340168,-0.034969815723908115,-0.7449305936584937,0.004709619636784527,0.6662081822544038
1770138538,761240286,0.48241055360107854,0.24195507719729026,1.1000899307117589,-0.03713534227108744,-0.7862810087517323,0.006574855465532424,0.616717044442891
1770138539,665191839,0.436448164461596,0.24140353494278016,1.0704515379624273,-0.038577998264313094,-0.8235464206906341,0.008720961577921103,0.5658683379079626
1770138540,433181212,0.3992047431870456,0.24137647640240348,1.0429156164635454,-0.040031320139550394,-0.8554257554412226,0.010624090923148958,0.5162667905528645
1770138540,665349439,0.3800970875325939,0.24183568836768626,1.019420779860051,0.04197141058268434,0.8715281321783457,-0.0124246336167224,-0.4883879032028884
1770138540,701304227,0.36986520856406796,0.24284874587189928,1.0008168320399569,0.04438572964140695,0.882382176562201,-0.01438337967141577,-0.4682143952067052
1770138540,833183070,0.36369043231935777,0.2445328966026355,0.9859346899060092,0.04734430084747227,0.8915564597164124,-0.01690271596795764,-0.450110980212778
1770138541,133298089,0.36018770395718613,0.24669077943931686,0.9738938536586261,0.050565393566628355,0.8997489141655686,-0.01985988656753035,-0.43301341473083416
1770138541,201173274,0.35872774404110663,0.24917484920314914,0.9639283736617478,0.05388408671820775,0.9070285156251946,-0.023268174864475223,-0.4169584740472091
1770138541,601224625,0.35843338195213925,0.25160638548514314,0.955088313725424,0.057010120889476705,0.9137092461019721,-0.026812128576592036,-0.4014553144063799
1770138541,637146736,0.3581892729433776,0.2532341859314523,0.9465469137743399,0.059220341194449085,0.9198746336638525,-0.029589651000057955,-0.38658512915566356
1770138541,769170168,0.35737976027371815,0.2537195235270009,0.9374612730402407,0.060310533158020575,0.9258994098548231,-0.03124751913655463,-0.371613394495538
1770138541,837146740,0.3558254840589595,0.2530880428311589,0.9272334725330336,0.06042284348829324,0.9320238879468703,-0.03177972848285746,-0.3559081358142083
1770138542,69312181,0.3536744909301145,0.25171022666227094,0.915321185684935,0.05990764349634002,0.9383758176669145,-0.03152619123650674,-0.33892181743697797
1770138542,169219116,0.3513941327445438,0.2502952673439218,0.901353055171833,0.059255464945617536,0.9446966992400665,-0.031142174348308675,-0.3210406536497549
1770138542,373247289,0.34958729188385224,0.24990214700577812,0.8850634553161331,0.058735210659052677,0.9508306941164812,-0.03166340043659631,-0.30243775430259867
1770138542,405223217,0.3499728828342233,0.25078096800371913,0.8658779171564954,0.0582605339073211,0.9563182650197318,-0.033249390455490406,-0.2845269129850854
1770138542,873312434,0.35402608364564325,0.25357176972283063,0.843411872355788,0.05771466412834453,0.9609003829479716,-0.03683706853544993,-0.2682955496774191
1770138542,973432602,0.36219825482055923,0.25827014652232533,0.8185102208135717,0.05699577409926578,0.9637415865516955,-0.04238184705359442,-0.25721083788591037
1770138543,41364335,0.3733003524464487,0.2643740419201321,0.7918996194882845,0.05604791894738855,0.9645660242511244,-0.04933652703647907,-0.25305517726777504
1770138543,609221731,0.38548633276196037,0.27112553239239046,0.7646476801188747,0.05490504194484889,0.9644846358302706,-0.05690560297169625,-0.25202495107987316
1770138543,641300238,0.39648912679721193,0.277164919698611,0.7385017719274813,0.05382203713567107,0.9642014141399781,-0.06358142685951812,-0.2517463474363448
1770138543,677448348,0.40454971088922925,0.28174409376415865,0.7145286484920907,0.05303601479860633,0.9639949989934016,-0.0685003976456598,-0.25141304375942847
1770138544,109344987,0.4086839496905951,0.28469022772940766,0.6931932623263144,0.05263697300326944,0.9639582236202839,-0.07166968674684379,-0.2507535606716063
1770138544,145306286,0.4094557713890008,0.28635159351210887,0.6751044121208406,0.052514803199231165,0.9639977033820498,-0.0736671512689347,-0.2500475437651797
1770138544,177243485,0.4075683249875261,0.2870867946637807,0.6597434427926027,0.05249038483492023,0.9640845234000511,-0.0750505306520238,-0.24930545338846494
1770138544,377257497,0.40376206694276884,0.2871710233647651,0.6462228903248263,0.05245413123937374,0.9642197240703804,-0.07618486879838954,-0.24844466908294552
1770138544,409310120,0.3988420458084786,0.2866695050654944,0.6339927892133924,0.0523755250374987,0.9644341715732955,-0.07705356197916631,-0.24735860944204147
1770138544,445161199,0.3933038021635541,0.2853979996553989,0.6223862629892424,0.052276247860769696,0.9648322355593723,-0.07734991659844648,-0.2457294071480188
1770138544,577272147,0.38748064352904393,0.2832355637717047,0.6108237415229669,0.05216306944510138,0.9655519405132171,-0.07691218581019556,-0.24304933661938777
1770138544,677360155,0.3816946187767394,0.28044491422858625,0.5989301327723829,0.05196217198901136,0.966689537808816,-0.07611123724490053,-0.2387851539317567
1770138544,845479291,0.3762094997022717,0.2772876489604962,0.5866704825786294,0.051719641198641544,0.9682931915171631,-0.07524863792511628,-0.23253175367292325
1770138544,981438074,0.37129557434241867,0.273918017247351,0.5744051218837214,0.05147145071282708,0.9702651302234462,-0.0743892941620226,-0.22450501051885713
1770138545,245312968,0.3671261706566079,0.2706799193802516,0.562434636119143,0.051239301459602836,0.9723624843315093,-0.07395525884485184,-0.2154445467858919
1770138545,281368679,0.36386339002658713,0.26775556799275635,0.551114981456438,0.05102118047679973,0.9743443887689345,-0.07411724104225839,-0.20629223397289853
1770138545,313416687,0.36151103738739715,0.26498369028536967,0.5402639462309957,0.05081862789549558,0.9762150719461795,-0.07468496003435483,-0.19708819626908552
1770138545,381427233,0.3600165591007645,0.26216640897846943,0.5292481101150811,0.050590443111782735,0.9780989739381983,-0.07556120640088113,-0.18722582176089003
1770138545,413458403,0.35934141976790795,0.2588961108597196,0.517399161728549,0.05031319798088199,0.9801420968322441,-0.07620614864686368,-0.17601896214510718
1770138545,613385111,0.3593825086330182,0.25499628053859963,0.5038061461653958,0.04974611171281626,0.9824229159394408,-0.07624516171216036,-0.16296384237612102
1770138545,749439016,0.360027068103736,0.25055739580374337,0.4876171891931593,0.04857530944586766,0.9848123321951203,-0.07525220513787913,-0.14873538681340356
1770138545,881303275,0.36111424038261963,0.2457934889832177,0.46780081941305224,0.046331846691747704,0.9872096099728366,-0.07219540703644356,-0.13438143161261035
1770138546,517347067,0.36262040921468713,0.24123149600382793,0.4433145310573055,0.042328684706325,0.9895616836676336,-0.06474022674885996,-0.12159218604999654
1770138546,753446889,0.364690027970144,0.23789207884558805,0.41418094312177783,0.03545934124902422,0.991477308830088,-0.05150997417113987,-0.11428956100239518
1770138546,785561014,0.36794374198097324,0.23654321150061783,0.37974068424874335,-0.03042503838348269,-0.7823917714332449,0.034244341783950416,0.621099636200744
1770138546,917307066,0.37282772606042003,0.23722579669796123,0.3400232237086894,-0.013152626859794918,-0.3319506832935057,-0.002736285460231252,0.9432010734777299
1770138547,185534544,0.37952832871500497,0.23957196563038197,0.29694361675533826,0.009450706558348326,0.22202264141427583,-0.046124552805724306,0.9739040797088017
1770138548,389341502,0.3881433309919718,0.2426850727405528,0.2527415775467461,0.02772927100055217,0.7055327949389102,-0.07973656275061564,0.7036310420640813
1770138548,425522802,0.3989205577160274,0.24518375408968246,0.21003290361551472,0.03383780938068211,0.969955685453056,-0.09036904885792703,0.22332578427517646
1770138548,457382345,0.41205652848375995,0.24620118008794745,0.17135856583458603,0.03817294595005609,0.9673429477760128,-0.0983203863920689,0.230485464195082
1770138548,857436962,0.4272031655558175,0.24535676441585264,0.13932147576985493,0.03885329310732626,0.9632861550417856,-0.1017485948072687,0.2453923971403259
1770138549,125464018,0.44350057315295977,0.24284052753398794,0.1155018684061601,0.037885938890622035,0.9586690013703285,-0.10278480429332976,0.26259033769804835
1770138549,225295384,0.46042238590628326,0.23910866091967883,0.09792073764504734,0.03621340489424549,0.9538200727247822,-0.1023126744058994,0.28008565623603277
1770138549,525604573,0.4777790726917915,0.23478116611664743,0.0837701115370551,0.03429361329497788,0.9488451192656235,-0.10120290612010889,0.29711085393472875
1770138549,561606648,0.49536169877838043,0.2303986895871304,0.07132345333369,0.03235165631004492,0.9437807253163462,-0.0999408863313771,0.31343760478705684
1770138549,625652758,0.5134949164446828,0.22637083930236065,0.059033849524070585,0.030301416395639703,0.9383727336105286,-0.09895051976732164,0.32976845152091006
1770138550,61530163,0.5324772225278183,0.22318526568707198,0.045535902453779045,0.02791736012270866,0.9322367906422195,-0.09882076798759447,0.34697210693543595
1770138550,197422545,0.5522829192963336,0.22147474991109536,0.029862467143971824,0.025089619109475842,0.9252842696034205,-0.10041352223754621,0.3648789607380179
1770138550,297326814,0.5734651184162516,0.22167414488877854,0.011005523356755831,0.021511750774969942,0.9169604870171878,-0.10512822429293109,0.38427693956938486
