stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
1770138538,661130007,0.6052053008522744,0.2402406767666446,1.1664023762442906,-0.029778679715932,-0.6570746380928876,0.0021595680866784,0.7532340184000959
1770138538,761240286,0.5603986698042552,0.2366214309702864,1.1508967298093755,-0.0340103718938905,-0.6902095610962561,0.0023880087123699,0.7228058894262986
1770138539,665191839,0.5035126848219481,0.2484198028356564,1.09443953765926,-0.0309299829144196,-0.7208841920722301,0.0062139764142106,0.6923371319483055
1770138540,433181212,0.4570724862332902,0.2471127383716563,1.061972015848031,-0.0334624508926022,-0.7626428013509821,0.0082829882887277,0.6459006224124542
1770138540,665349439,0.4227395132811749,0.2459464478863907,1.0349128726549508,-0.0355502479621062,-0.7951654458306481,0.0099681570363291,0.6052674858870899
1770138540,701304227,0.4402118883460926,0.2374935182961438,1.0202955511494194,-0.0360371836005691,-0.8137059053824639,0.0090233161394648,0.5800884421445499
1770138540,833183070,0.4438413852356412,0.2489077703302211,0.9984695324579452,-0.0403259753398631,-0.8292385528921358,0.0140681626438034,0.5572605538794873
1770138541,133298089,0.4403797509801346,0.2532908954462716,0.97895157356164,-0.0434415625298361,-0.8449950831133409,0.0171477729038716,0.5327307894646993
1770138541,201173274,0.4369006145121145,0.2566968154878344,0.9643038337493368,-0.0459414211655519,-0.8571846608402848,0.0197655049073163,0.512575036318756
1770138541,601224625,0.4470562122228481,0.2613152137609296,0.9427940363947404,0.0499228123684848,0.8690797444861635,-0.0234606683488672,-0.4915869277856258
1770138541,637146736,0.4527111788750514,0.2635063272338705,0.928812542244222,0.0527660768316539,0.8782452835790152,-0.0259548353643444,-0.474581193820637
1770138541,769170168,0.4535313979118069,0.2653033730716261,0.9157387530943728,0.0549642747764343,0.8868420948231838,-0.0282542322331357,-0.4579210911378115
1770138541,837146740,0.4529288659146581,0.2666687320752324,0.904854096709922,0.0565904277086695,0.8938491307593036,-0.0302707683868401,-0.4437509836764958
1770138542,69312181,0.4382467481425011,0.2665631348453516,0.897588686394937,0.0570285004121733,0.9035849518839564,-0.032233330020858,-0.4233709925176418
1770138542,169219116,0.4585088554425114,0.2210311307239131,0.8845420643427335,0.0563218502772124,0.9080962304235822,-0.0211745474315319,-0.4144161242192458
1770138542,373247289,0.430082338037278,0.2364130097817242,0.8749208062475586,0.0567892095061608,0.9182410152311644,-0.0260235016157968,-0.3910641903761565
1770138542,405223217,0.4115757865046977,0.2406857982579158,0.8691165640335929,0.0573539721502617,0.9259403850244948,-0.0280593352207238,-0.3722332588126003
