tag,x,y,z,qx,qy,qz,qw,n_obs
tag36h11:0,0.5773954487819806,0.008818661752651386,0.669599735737507,0.004566131918162225,-0.12983626383756772,0.013713058564294165,0.9914301019521345,43
tag36h11:10,1.6938241953873858,-0.041365067152841904,0.207460726753607,-0.18147864459005164,-0.7236623656849677,0.064116522488653,0.662772474981389,29
tag36h11:11,1.105915103908748,-0.16089182223042328,-0.4139349776673871,-0.15036349553618306,-0.16632505625181754,-0.06042468692459279,0.9726642031467154,67
tag36h11:12,1.7718507606219056,0.010249566000774509,0.7386699909429708,-0.010202159598785782,0.8795779571682366,-0.07707308648322658,-0.4693594278836014,32
tag36h11:13,-0.31221715333301986,0.30110607118536137,1.1499386768108102,-0.027691865514159298,0.7736744050193769,-0.06478292551982015,0.629654070234881,74
tag36h11:14,-0.22353520437113458,0.13304011125255646,0.45055830601333896,0.0250975778041442,0.7175241642007801,-0.13060621826607494,0.6837186564125418,125
tag36h11:15,1.117098660499067,0.06670425966719037,1.8619354143053324,-0.006562466380617758,0.9820156516569188,-0.06184674607898785,-0.17826153240472745,41
tag36h11:17,1.7454012155031928,0.04787884468223263,1.0857160342817067,0.052512089291436054,0.9310733076023274,-0.019558374529859035,-0.360503046220777,46
tag36h11:19,0.5784548181144908,0.12763172781262683,1.9376163418499959,0.0823423363850154,0.970057578125317,-0.08989226963065024,0.21006526276600804,21
tag36h11:2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148
tag36h11:21,1.470325977789299,0.07738547964336524,1.7494584226713326,0.08019743576655586,0.9828256702342848,-0.08350563200185081,0.1436971908179475,55
tag36h11:3,0.22571811615261914,0.10097898852959401,1.6441658202334097,0.05366166950573303,0.8255102998693632,-0.0885356971942455,0.5548104183933289,36
tag36h11:4,0.20757150181799733,0.011193785512915664,-0.2814711729018677,-0.026249266124495012,0.10651471370133518,-0.01632309989093875,0.9938305430016722,110
tag36h11:5,-0.25945122344105664,0.03677926132219265,0.8140385536005112,0.09717259946305501,0.5373346449819044,-0.042600651006822435,0.8366684825840869,99
tag36h11:7,0.8966279906382092,-0.04718814351640629,0.7891321954478294,0.06238383020084366,0.03672511482341695,-0.05064546862144111,0.9960896346106578,34
tag36h11:8,1.4890291309216832,-0.05426155609465555,-0.08224105093333164,-0.12091047664734239,-0.7232328691634444,0.12246422100656751,0.6688179035969201,39
tag36h11:9,0.766916819373938,-0.09289042237871634,-0.46574118895136724,0.013241459224534242,-0.22819889906337737,0.004085889187386782,0.9735159124192146,80
