stamp_sec,stamp_nanosec,t_rel_s,nearest_ref_idx,distance_to_ref_m,query_heading_deg,ref_heading_deg,heading_error_deg,query_x,query_z,ref_x_nearest,ref_z_nearest
1770991090,146636370,0.0,24,0.34613022584680686,-112.46326572027978,-87.90886111580426,-24.554404604475508,0.35647527009728774,1.1276100784651222,0.010575550026076198,1.1149800784881223
