tag,x,y,z,qx,qy,qz,qw,n_obs
tag36h11:28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62
tag36h11:33,-0.0523872263200186,-0.0040452389058263675,-0.8073946786972259,-0.032672163421596616,-0.32301885838992855,-0.00799824221737329,0.9457945733526134,62
